Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Date,,,,,,,,,,,,,,,
2016-01-29,21.968421936035156,36.895015716552734,48.327659606933594,21.968421936035156,36.996323627118805,48.327659606933594,21.29361674669528,36.093005177021126,47.37145782439831,21.39291980452718,36.32789752644947,48.011849352673835,257666000,69486000,83611700
2016-02-01,21.763044357299805,37.34443664550781,47.99431228637695,21.826236577921428,37.635448227609416,48.32766798437505,21.53058652207361,36.91090671695809,47.81009072160463,21.772072063368448,37.26796033694084,48.143446419602725,163774000,102784000,44208500
2016-02-02,21.322959899902344,37.97263717651367,46.49420166015625,21.6750319173024,39.22506791037007,47.59953403851141,21.27782135801816,37.97263717651367,46.18716581795751,21.535105020250406,38.95839159463933,47.52058148674035,149428800,126962000,56313800
2016-02-03,21.74498748779297,36.100460052490234,45.757320404052734,21.855573866469204,38.46179974734325,46.83633657191298,21.232677686209847,35.780153626398224,44.967794746379234,21.4403097462963,38.24925731360211,46.71352221326161,183857200,123420000,57559800
2016-02-04,21.91971206665039,35.15989303588867,45.61695861816406,22.085358688228332,36.102936767335834,46.327531678280835,21.59976685401658,34.85448030736994,45.06429068251768,21.75179757017025,35.89486132213648,45.704682200007554,185886800,103374000,46987100
2016-02-05,21.334278106689453,33.94620132446289,44.002830505371094,21.992323642447158,34.960261839095836,45.61696956219884,21.259398418078742,33.776362129511845,43.47648219515287,21.9015584424802,34.95430210381001,45.564333392600645,185672400,102114000,62009000
2016-02-08,21.558929443359375,33.90498352050781,43.34489440917969,21.71549769021738,33.96904404490879,43.48525418479151,21.111912115019848,32.92767028007529,42.274649028613936,21.13233338283503,33.16554442036339,43.4677087945349,216085600,84948000,59290500
2016-02-09,21.554384231567383,33.675052642822266,43.23085021972656,21.76995180866636,34.757148050942284,44.073012203747425,21.313857911151835,33.21122764629747,42.695727539668205,21.39554642208585,33.38752289722088,43.002766843630695,177324800,72178000,46740500
2016-02-10,21.391006469726562,33.9735107421875,43.60806655883789,21.86298413186225,34.82716600316446,44.204596414284985,21.352431821787203,33.87468447537826,43.44139037874918,21.765411843355377,34.10957682560723,43.76597171742335,169374400,52760000,38237000
2016-02-11,21.26167106628418,33.9233512878418,43.590518951416016,21.493122464721772,34.23323096703008,43.95896541818173,21.00979840215052,33.216094083652536,42.55536445177806,21.282094063182832,33.52060886504612,42.70449858127202,200298800,60480000,48878600
2016-02-12,21.327470779418945,33.88809585571289,44.301090240478516,21.443196451353334,34.45173979465032,44.45899538429843,21.105097859767017,33.69938859088496,43.643153256709034,21.37285424449232,34.27842630212339,44.08177791255535,161405600,42828000,34243300
2016-02-16,21.928783416748047,34.3151741027832,45.140464782714844,21.97643474611684,34.66279753961071,45.140464782714844,21.46815216831457,34.01969550754933,44.29225956183697,21.561185221500754,34.41350026198089,44.97259188602066,196231600,50400000,37291200
2016-02-17,22.264619827270508,35.17925262451172,46.31558609008789,22.285041088918415,35.246294895838886,46.62482992270401,21.817602633931287,34.33403883209862,45.458546793363126,21.93559618514665,34.66725729612535,45.49388952345667,179452800,49852000,40789000
2016-02-18,21.84256362915039,34.63051986694336,46.11236572265625,22.43934194909031,35.37542241725185,46.783864043752665,21.803987248668836,34.56496656328615,46.0328462733282,22.427995649324743,35.2587207146019,46.236065265308255,156084000,37664000,27176000
2016-02-19,21.79264259338379,34.807308197021484,45.78544998168945,21.956019614625014,34.915117645660715,46.191881189674376,21.738184163370807,34.46663715910741,45.52922029255946,21.783565899847915,34.515303908985146,45.91798350929948,141496800,31786000,33559100
2016-02-22,21.983245849609375,35.08292007446289,46.518802642822266,21.987785061541857,35.41961288290493,46.82804308861647,21.765410419307297,34.88676031185089,46.191887462447745,21.853906008767453,35.132083150131244,46.191887462447745,137123200,38996000,25008300
2016-02-23,21.48630714416504,34.5560188293457,45.219993591308594,21.897017488144588,35.179252418344426,46.27141465329723,21.454539588896008,34.44329157943854,45.043283291104395,21.874326624552697,34.83411448837793,46.24490928793062,127770400,40186000,28895300
2016-02-24,21.806255340576172,34.740264892578125,45.3790283203125,21.86979045996581,34.762114728179654,45.502724507855035,21.17543989634739,33.80764783295925,44.35411271864362,21.325202733081966,34.211879263512024,44.78704937504251,145022800,39272000,33014500
2016-02-25,21.95601463317871,35.04766082763672,46.0328369140625,21.95601463317871,35.05908396921508,46.0328369140625,21.613376887547727,34.29456701286693,44.71635264008937,21.794907254674552,34.762612715978996,45.70592518683301,110330800,32844000,26939500
2016-02-26,21.990049362182617,35.013893127441406,45.32601547241211,22.241920165201325,35.429051364121804,46.545312756926464,21.91516796418159,34.80482123381052,45.149305183712166,22.055852338508945,35.188199269632385,46.47462729325912,115964400,44870000,35975900
2016-02-29,21.94012451171875,34.65137481689453,44.95492935180664,22.2895692421117,35.302914447635,45.63526180960835,21.931047822866823,34.64690406823332,44.76054768658655,21.9786991409384,34.778006878338296,45.370194676865104,140865200,49622000,31654000
2016-03-01,22.811481475830078,35.69622039794922,46.45695495605469,22.86593991500341,35.69622039794922,46.46578895295329,22.1057844483328,34.75069122072443,44.99026205624666,22.157975012142394,34.941883910568976,45.03444215214399,201628400,43028000,33024500
2016-03-02,22.861398696899414,35.69820785522461,46.78386306762695,22.89316625882572,35.75531597961434,46.79269706382668,22.609526076482055,35.358033175444106,46.08585940147404,22.806940266626068,35.70565657628546,46.30674638161348,132678400,32580000,29289900
2016-03-03,23.031572341918945,35.37889099121094,46.25373077392578,23.079223663158047,35.72800338481649,46.80153289341727,22.793314004521942,35.06106625764179,45.75010874538546,22.82281367805198,35.689763332413065,46.80153289341727,147822800,39160000,24427800
2016-03-04,23.37421989440918,35.30290985107422,45.97099685668945,23.542134392326258,35.58100932544227,46.34208873296909,23.002084125402565,35.061065112612056,45.6882617940325,23.22899626412378,35.50651832715137,46.29791201139165,184220400,39442000,33034200
2016-03-07,23.11554527282715,34.52175521850586,45.08745574951172,23.333380766109734,35.16390995840605,45.76778815000177,22.909054350251477,34.11156409745792,44.68986182482763,23.233538849154236,35.104767267789896,45.55573850623269,143315600,59702000,38407800
2016-03-08,22.924930572509766,34.46266555786133,45.63524627685547,23.09057717725694,34.95032570063209,46.05934882623792,22.78197656409659,34.03409506940914,44.70751836895969,22.868202544078848,34.1954928755336,44.88422860715257,126247600,41526000,33835100
2016-03-09,22.945356369018555,35.02233123779297,46.68667221069336,23.04973574635203,35.04418107103637,46.69550620688431,22.7524796638044,34.46415078303591,45.82079565386341,22.988468498680962,34.68613099456662,45.84730101290409,108806800,28430000,28251600
2016-03-10,22.95669937133789,35.39875793457031,45.98866653442383,23.19949527690353,35.57852749076557,46.77502360928119,22.725249764552814,34.9289731944153,45.20230945956647,23.01115952804202,35.16535455107991,46.7661896134765,134054400,56670000,38387800
2016-03-11,23.204036712646484,36.09400177001953,46.889888763427734,23.208574193872277,36.09896884751806,46.889888763427734,23.03158299562731,35.61254760827479,46.280241900051976,23.199497500218392,35.755319829004655,46.82804067745344,109632800,39416000,32275700
2016-03-14,23.263031005859375,36.27625274658203,46.97824478149414,23.351528330026163,36.52504988005354,47.34933668812878,23.095116512952448,36.01106539581116,46.501131430775445,23.124616198075437,36.09350144481709,46.57181351698751,100304400,34366000,24083600
2016-03-15,23.730470657348633,36.168983459472656,47.34933853149414,23.866617587309353,36.365635747979944,47.34933853149414,23.564824042908292,35.992191900318694,46.59832406260409,23.589784515374674,36.09896321163235,46.60715805979899,160270800,34420000,21104800
2016-03-16,24.045879364013672,36.554351806640625,48.020835876464844,24.12302865938923,36.62288307752662,48.24172289221761,23.732739507907148,35.97928472583464,47.181467912979016,23.73727872010701,36.07165493725662,47.225644642035896,153214000,32488000,31691700
2016-03-17,24.00730323791504,36.638275146484375,48.29473114013672,24.15933394440613,36.90097707641073,48.59513757999541,23.81669615490956,36.549879358851335,47.71158962399549,23.94376638944514,36.57222552298745,47.89713388584316,137682800,37216000,28223900
2016-03-18,24.034530639648438,36.629337310791016,47.2609748840332,24.166140080929782,36.84783945175366,48.56862526726678,23.868885766313326,36.34279644243667,47.225632161940204,24.12983331180305,36.840887059239805,48.52444517941679,176820800,59614000,67625500
2016-03-21,24.03226661682129,36.85231018066406,47.58789825439453,24.427093272745285,36.872671029356034,47.649746347921905,23.857543291998166,36.42652444622926,46.76619830270988,24.036804098088368,36.57471080909499,47.04893340754027,142010800,36730000,23925700
2016-03-22,24.216064453125,36.785762786865234,47.773441314697266,24.345404306856626,36.99681998686189,47.932480228410554,23.873426628564893,36.62238346366386,47.2344764816098,23.882503322132305,36.62238346366386,47.36701003319362,129777600,25394000,23124100
2016-03-23,24.082181930541992,36.65217590332031,47.685089111328125,24.29547987075625,37.03257213574666,47.92364748815509,24.02999311402278,36.55732406241441,47.48187346524627,24.161602555057197,36.86571473317043,47.80878529846767,102814000,28642000,20129000
2016-03-24,23.97780418395996,36.515113830566406,47.89712905883789,24.109413633873384,36.63663103171138,48.00315722960946,23.800813000863634,36.30157499809885,47.47302648715455,23.932422450777057,36.35173072748984,47.57021729179466,104532000,31898000,19950000
2016-03-28,23.868886947631836,36.42721939086914,47.30514907836914,24.095799072298128,36.69836649944435,47.967809915165795,23.839387263455862,36.3760709968585,47.119604852978235,24.052685214626855,36.589113529837626,47.89712447474984,77645600,26026000,17025100
2016-03-29,24.433902740478516,36.98540115356445,48.338905334472656,24.458863217884776,37.10855891290879,48.47143886912492,23.79854796665052,36.190342913012806,47.225636451171326,23.800817573106315,36.479861776616374,47.411180703310244,124760400,38076000,23924300
2016-03-30,24.860492706298828,37.27143859863281,48.63931655883789,25.055637278930124,37.63644105831174,49.160610011866055,24.642657266636444,37.18254649262079,48.506786381573995,24.65400356575308,37.25008509469096,48.53329174293315,182404400,35648000,23008300
2016-03-31,24.731151580810547,36.99434280395508,48.7983512878418,24.937642441878825,37.28733597090956,49.11642907877748,24.706191109006642,36.795205049143,48.47143950069917,24.896798190854444,37.20788167379837,48.55095894843309,103553600,34376000,26360500
2016-04-01,24.95806312561035,37.24065399169922,49.0987663269043,24.960332731504337,37.26200749949508,49.13410905886624,24.551890230689807,36.599541062641634,48.21521825066636,24.683499673308052,36.67899914736391,48.63932092280436,103496000,31534000,24399200
2016-04-04,25.214479446411133,37.01122283935547,48.975067138671875,25.457275384549654,37.384170393621275,49.17828277931542,25.021602728478562,36.86919322624263,48.59514121950014,25.05563989818445,37.248100515387904,48.975067138671875,149424800,22684000,18928800
2016-04-05,24.91722297668457,36.63926696777344,48.20637893676758,25.125983473239945,36.887567778114835,48.86020255361843,24.828727375476166,36.51859465317728,48.11802211660662,24.849150369479364,36.649201121898116,48.763011736675395,106314800,22646000,19272300
2016-04-06,25.17816734313965,37.03108215332031,48.701168060302734,25.182706554781277,37.058395390895626,48.77185352283587,24.77880154757436,36.528024526423344,47.89713946156431,25.012522473462216,36.53845500818848,48.02967301857976,105616400,21074000,21188700
2016-04-07,24.629043579101562,36.762420654296875,48.11802291870117,25.055637773799035,37.096135451644095,48.515620189883045,24.533740896967373,36.56377927021289,47.914807284645576,24.948988792324112,37.01519218494875,48.48027746122952,127207600,29064000,19225100
2016-04-08,24.656278610229492,36.70630645751953,48.08268356323242,24.90814954039236,37.019164090813526,48.84253543024917,24.545090394208763,36.52752958456028,47.99433010586839,24.71300665592076,36.94566954197142,48.303570577110854,94326800,25816000,22167200
2016-04-11,24.73796272277832,36.554847717285156,47.9854850769043,25.098753954505728,36.99682288217193,48.727665407734236,24.69485058994222,36.5523660729952,47.97664771091851,24.726618153590874,36.898496725510846,48.14452395997268,117630000,24402000,21414200
2016-04-12,25.060176849365234,36.90196990966797,48.285892486572266,25.073791023538107,36.93872097666553,48.40075128303757,24.656273524349466,36.302075044404184,47.499532050381035,24.810572114847886,36.649202132890416,48.03849679083454,108929200,27060000,24944300
2016-04-13,25.423234939575195,37.330535888671875,48.90438461303711,25.49130753901483,37.46263513375988,48.98390407462207,25.14186438658,36.96012302814086,48.497953307366636,25.14186438658,37.203407509457655,48.70116896020187,133029200,34142000,20818000
2016-04-14,25.436851501464844,37.40403747558594,48.91322326660156,25.502656232276333,37.60814230691598,49.1076049267991,25.262129908842983,37.379455935505575,48.65699350915363,25.327934639654472,37.444262847200186,48.78952707210077,101895600,22706000,20877100
2016-04-15,24.926300048828125,37.69206237792969,49.16943359375,25.48223587105358,37.79138118289664,49.40798852003541,24.899071698013767,37.3789054195968,48.692317000244806,25.439122007327693,37.44276891912083,48.860189859233444,187756000,36186000,28793800
2016-04-18,24.388513565063477,38.069976806640625,49.88511276245117,24.722072901893114,38.14148604277949,49.999974931195894,24.265980821835427,37.60764083824211,48.78067790654957,24.708458729712873,37.76456409470071,49.028073606189565,243286000,31176000,23786000
2016-04-19,24.259172439575195,37.44028091430664,49.82326889038086,24.506505787378323,38.23335367943724,50.159018058677766,24.104872148702885,37.21184464755962,49.19595064813064,24.479275713270788,38.21398549083142,50.0353218836389,129539600,40610000,29596800
2016-04-20,24.309097290039062,37.37771224975586,49.116432189941406,24.526932739876617,37.64895784145684,49.92046071441683,24.066301365940745,37.24561679838343,49.028078740404,24.19791082455164,37.64240327008515,49.73491644810744,122444000,30584000,36195700
2016-04-21,24.045879364013672,37.69902038574219,49.2843132019043,24.263714807147394,37.764073568595116,49.68191053118275,23.943767863943286,37.22277955998521,48.96623533848154,24.263714807147394,37.51229842822671,49.30198456881319,126210000,61210000,38909100
2016-04-22,23.980073928833008,35.694236755371094,45.75012969970703,24.16160432502004,36.55584093338616,46.324437440437556,23.739547625407024,35.43799087624664,44.85774740353159,23.82804321746761,36.068176984725795,45.86499192194699,134732400,119038000,126834100
2016-04-25,23.84392738342285,35.911746978759766,46.04167175292969,23.97326723015994,35.95047957082353,46.05934311160322,23.71458753668576,35.536314006032484,45.617569256166114,23.82577399726974,35.56164193109815,45.75009939051702,112126400,39184000,33226900
2016-04-26,23.67828369140625,35.16634750366211,45.449703216552734,23.89385128341724,36.041655570025206,46.253731678764126,23.57844351762662,34.91238249093033,45.140462796651356,23.57844351762662,36.02447350004656,46.17421223215123,224064800,54892000,33532600
2016-04-27,22.196544647216797,35.0521240234375,45.007930755615234,22.398496305875128,35.208058397114904,45.50271881434353,21.71095282401562,34.382955397334314,44.663347599014486,21.783564636890503,35.124129581950974,45.48504745112453,458408400,61972000,43369300
2016-04-28,21.518077850341797,34.316165924072266,44.08903884887695,22.21015881284692,35.4657999565338,44.85772453090957,21.386468398554477,34.24316769414452,43.78863244651848,22.148893299057473,35.172306683936974,44.72519100586677,328970800,57346000,43134800
2016-04-29,21.2707462310791,34.41499328613281,44.06254959106445,21.493120918362905,34.64392592663481,44.39829886451751,20.991645232764412,34.21585553317397,43.60310410383107,21.32747427331245,34.300276907059605,43.60310410383107,274126000,49754000,48411700
2016-05-02,21.248050689697266,34.673221588134766,44.71635055541992,21.347892576065583,34.793897692387354,44.84004669668778,20.966680146807196,34.31517148357974,43.98300433152182,21.322932104473505,34.64441936074699,44.177385908066775,192640400,32906000,33114500
2016-05-03,21.59749984741211,34.38270950317383,43.98301315307617,21.72457010531819,34.654845460963834,44.5396492708916,21.257131601275884,34.364830299186316,43.82397426227177,21.375125164874042,34.60667504360905,44.47780118785297,227325200,30876000,26460200
2016-05-04,21.372859954833984,34.5485725402832,44.06254959106445,21.76087959606994,34.749695578469805,44.2304259130255,21.288901820418168,34.21634671236012,43.7002949490782,21.60204002267807,34.2898450511775,44.03604422253125,164102000,33870000,24257600
2016-05-05,21.286100387573242,34.8331298828125,44.12437438964844,21.475584543541512,34.877329674477465,44.4424521259013,21.158256495229544,34.54957075305172,43.93883016699003,21.45960405699855,34.647896913971415,44.06252631542897,143562000,33670000,25390700
2016-05-06,21.16739273071289,35.31433868408203,44.5219841003418,21.33404616096664,35.35108596595431,44.5219841003418,20.968776579167923,34.6681108889213,43.87699445147549,21.31578398818377,34.68166710858715,44.10671545321448,174799600,36586000,24787300
2016-05-09,21.18337059020996,35.40272903442383,44.2392463684082,21.407097419269714,35.69125520474056,44.69869171498108,21.13771080956534,35.25871411367338,44.17739828045301,21.23131205357991,35.358032919612505,44.61033826660738,131745600,30206000,17951600
2016-05-10,21.327198028564453,35.913238525390625,45.078609466552734,21.361442433506753,35.92912862640752,45.149291538389654,21.02813382500346,35.5427726032562,44.34526316974876,21.306652430644746,35.59392478585732,44.468962693781314,134747200,31392000,22891000
2016-05-11,21.119449615478516,35.521419525146484,45.10512161254883,21.361440367984223,35.977795810581085,45.75011120357258,21.10803423435395,35.3977654399883,45.06094488969173,21.34089477205115,35.92466210067336,45.17580706549451,114876400,33842000,24039100
2016-05-12,20.624048233032227,35.423091888427734,45.51155090332031,21.18108531605425,35.71807413882659,45.7766179700284,20.425433865235846,35.20905670482791,44.99025750684498,21.16738825392826,35.609317501688,45.23765321107468,305258800,27214000,24102800
2016-05-13,20.665138244628906,35.299930572509766,45.13163757324219,20.92767626269281,35.58954789562333,45.856146729670535,20.546426325558887,35.22196527541749,45.09629484110704,20.546426325558887,35.35455704998457,45.4497120510532,177571200,26290000,22592300
2016-05-16,21.432209014892578,35.581016540527344,45.79428482055664,21.548639273749824,35.67983903696246,45.9091436096479,20.923115108488627,35.04270047494843,44.840051563547426,21.09205193583078,35.215517655866854,44.88422828015694,245039200,26342000,20032000
2016-05-17,21.343177795410156,35.071502685546875,44.940147399902344,21.619412966896792,35.83080635751584,46.025616346811525,21.233597793399337,34.96622412453913,44.806690273112515,21.585170304857616,35.55618491808285,46.01672056264235,187667600,40024000,27803500
2016-05-18,21.587453842163086,35.091365814208984,45.20707321166992,21.73584511013612,35.3381776696543,45.50068163682178,21.43449746610694,34.79340556141458,44.753310108195606,21.496137746557725,34.944369108997876,44.913461392475675,168249600,35336000,24907500
2016-05-19,21.505266189575195,34.77800750732422,44.7711067199707,21.60571597655028,35.06007765401759,45.038024405578895,21.361441783286747,34.6032050202795,44.32624277927621,21.60571597655028,34.87931543157349,44.90456725979606,121768400,33404000,23842400
2016-05-20,21.738126754760742,35.24580383300781,45.03800964355469,21.786068223550156,35.48615959939167,45.57184823383832,21.578320117053295,34.787938582043004,44.84227188175462,21.60571598853699,34.8425650648016,44.91344832403426,128104000,36568000,23905800
2016-05-23,22.014360427856445,34.97267532348633,44.51307678222656,22.187864118616265,35.33211212539648,45.091401158320394,21.840856737096626,34.969693561655774,44.468591074998244,21.886516519792693,35.08639524895548,45.02022131152157,152074400,26614000,26118700
2016-05-24,22.349952697753906,35.759788513183594,45.901065826416016,22.393327314659892,35.80348818409172,46.00783223182891,22.10796020090344,35.10278173041036,44.84229077046801,22.19471291820069,35.10278173041036,45.10920848102165,140560800,38590000,34757900
2016-05-25,22.74262046813965,36.01702880859375,46.372615814208984,22.770014599167403,36.12826709547614,46.701817571098395,22.397896471516912,35.74066834804282,46.07900738087051,22.52574039429395,35.79305945945323,46.19466956070923,152675200,32584000,24040200
2016-05-26,22.922971725463867,35.95991897583008,46.1679801940918,22.996025641299752,36.16898708270369,46.24805584086415,22.518890892760112,35.76922261376411,45.696425493122725,22.756316554662423,35.8978437712666,46.203570124666754,225324800,31526000,24335200
2016-05-27,22.909269332885742,36.38401412963867,46.55055618286133,22.936665200189545,36.447381303322956,46.55055618286133,22.658146645366198,35.95395845546493,46.06120659313168,22.701522999828267,35.954454784299166,46.194663720853185,145364800,39500000,17721400
2016-05-31,22.79741096496582,36.535972595214844,47.15556335449219,22.920689782485262,36.73511032383298,47.15556335449219,22.559985287714625,36.314488703670726,46.337015582006956,22.73805411021731,36.33832764180744,46.49716342937197,169228800,42590000,37653100
2016-06-01,22.477798461914062,36.4580078125,47.022117614746094,22.724356086560373,36.60996778458501,47.11109244014487,22.448120906662165,36.284694334813345,46.65732931571747,22.60564238206721,36.47687967399784,46.65732931571747,116693200,25072000,25324800
2016-06-02,22.308855056762695,36.27178192138672,46.69290542602539,22.336249179188147,36.40189205802144,46.924236509551854,22.0600140803638,35.96239857386283,46.12348028817801,22.281459192594973,36.37606780446731,46.83526171048724,160766400,26836000,22840800
2016-06-03,22.35451889038086,35.87152099609375,46.0789909362793,22.434421337762906,36.22658932589706,46.63951685280663,22.24722057172094,35.783125213061595,45.90994052846584,22.324841336136874,36.21566630320272,46.603930330040725,114019600,24526000,23368300
2016-06-06,22.516605377197266,35.58399200439453,46.38151168823242,23.26084327311567,35.999150272449384,46.577249498494666,22.270049522734844,35.48765115931807,46.16797552044186,22.37049755909265,35.999150272449384,46.2569503378722,93170000,31306000,18243300
2016-06-07,22.607919692993164,35.58895492553711,46.35481262207031,22.799687263105955,35.853642159760845,46.915342033192886,22.591939207295624,35.58398784856902,46.35481262207031,22.658144574254663,35.747370960769395,46.47937735324124,89638000,26724000,20866800
2016-06-08,22.587377548217773,36.166507720947266,46.30143737792969,22.72891851693019,36.180908835903104,46.657326475734564,22.52802070296341,35.78412231499281,46.1501818809798,22.605639719129243,35.95197619446886,46.283642413933094,83392400,31674000,21149400
2016-06-09,22.749467849731445,36.181400299072266,45.92775344848633,22.82708687270618,36.22907438618622,46.26585100229657,22.47779778583443,35.87131982243076,45.812091264691254,22.486929742962527,35.89784120920638,46.26585100229657,106405600,19778000,20305700
2016-06-10,22.562265396118164,35.72602081298828,45.803199768066406,22.68097734642259,36.0478162018959,46.31034448682948,22.482362954399548,35.57803145783332,45.411720646542875,22.493776593649294,35.728998786187255,45.42061643369522,126851600,24328000,25833200
2016-06-13,22.222103118896484,35.67387390136719,44.6109504699707,22.628467280129144,36.02546794570818,45.1269942129432,22.167313130426706,35.58200381238799,43.650046229805625,22.530300940677026,35.58200381238799,44.11270508397479,152082000,25178000,83217800
2016-06-14,22.24949836730957,35.66940689086914,44.33513641357422,22.482358859900977,35.877978665493,44.57535992474608,22.087410088844948,35.41365356657423,44.10380529268282,22.21753739644287,35.58051477504307,44.397417085958345,127727600,26122000,42577100
2016-06-15,22.17644500732422,35.701683044433594,44.210575103759766,22.466378918012488,35.90330242444706,44.59315834610253,22.15133256650107,35.621732426054486,44.210575103759766,22.331684758893555,35.70565746385733,44.290650745041795,117780800,24290000,33757600
2016-06-16,22.270048141479492,35.27659225463867,44.833377838134766,22.31570617865187,35.58895356501381,44.90455768260514,21.93217274447951,34.92400179000655,44.05041651916961,22.01892371180401,35.50254309965883,44.0593156967493,125307200,39650000,31188600
2016-06-17,21.763235092163086,34.35092544555664,44.60205841064453,22.064582654612042,35.200117541018976,44.86897608886964,21.756386561020992,34.188637286611396,44.326241553187884,22.05773412346995,35.19167237348176,44.85118112444897,244032800,68048000,45710500
2016-06-20,21.710735321044922,34.44975280761719,44.54867172241211,22.046327412910028,34.88527189207179,45.224866766982146,21.69475482818197,34.434855364902305,44.51308179500479,21.91620004481367,34.70103159595297,45.05581630881849,137647600,41650000,35607900
2016-06-21,21.895647048950195,34.56049728393555,45.5451545715332,21.99609508084808,34.89967555559198,45.75869068867414,21.614845064338432,34.36533016155707,44.62873623064483,21.674201907102525,34.682658596384094,44.664326149175224,142185600,29312000,34097800
2016-06-22,21.813461303710938,34.6359748840332,45.367218017578125,22.119373991624283,34.80481760259557,45.785387738779924,21.767801523747558,34.41856014204454,45.33162809414421,21.97326617922649,34.715429166659796,45.44729364828348,116876400,23686000,28816800
2016-06-23,21.939022064208984,34.854976654052734,46.185768127441406,21.9823984203011,34.85895107350913,46.319228649756376,21.74497278663997,34.116530276808035,45.509576519682675,21.902495981507098,34.63548185675295,45.62523868537744,128960800,43428000,29028800
2016-06-24,21.3226261138916,33.53153991699219,44.33513641357422,21.610276585140287,34.23572072929207,45.32273138739768,21.151405885581564,33.443640450483215,44.059319582985886,21.210762719083537,33.52905448380125,44.31734145088703,301245600,88980000,133503000
2016-06-27,21.01214599609375,33.18589401245117,43.089534759521484,21.24272305098012,33.386524497759666,43.73014011634345,20.88886722640427,32.938786695113386,42.74254132259077,21.231307672738765,33.321963870240374,43.68565099341916,181958400,52580000,50216300
2016-06-28,21.366004943847656,33.77089309692383,43.98814010620117,21.38198717372149,33.78529420947787,44.014834247479946,21.034979800381937,33.42128818773908,43.303049310109415,21.208483487051712,33.71775939461975,43.52548125452718,161779600,43476000,38140700
2016-06-29,21.550926208496094,33.973018646240234,44.966854095458984,21.58517061276649,34.137837722853774,45.12700540755543,21.375139079388017,33.83893407262631,44.30845387972436,21.45275984518376,33.91789583014786,44.40632450312141,146124000,38652000,31304000
2016-06-30,21.824880599975586,34.36980056762695,45.52737045288086,21.86369011669802,34.380727380317765,45.64303601862529,21.52809979112156,33.950171557091636,44.931254448740816,21.560060774509793,34.04055266553109,45.12699565322489,143345600,31954000,28527800
2016-07-01,21.891082763671875,34.72288131713867,45.518470764160156,22.02349352775068,34.79439434621288,46.01671951736702,21.763238848971074,34.3712872728972,45.43839513228837,21.799764935281573,34.37476536352979,45.49178001821688,104106000,26894000,21400400
2016-07-05,21.685619354248047,34.511329650878906,45.52737045288086,21.779220612804796,34.61015212683431,45.62524105512289,21.56462396479103,34.20989135737403,45.14479061672728,21.77693718798217,34.566452458940674,45.22486625546692,110820800,29252000,24806400
2016-07-06,21.80889892578125,34.65137481689453,45.71421432495117,21.838578224277487,34.84554549328299,45.85657063410851,21.54407911467425,34.22032265932284,44.83338232863622,21.59658569521812,34.264522450748,45.18037562007958,123796400,28238000,28167500
2016-07-07,21.902496337890625,34.53169250488281,45.71421432495117,22.030340242041223,34.672725670496796,45.918851307237205,21.82944242955563,34.17687042791862,45.43839749106541,21.847704600332456,34.66676593566145,45.74980085670891,100558400,26084000,19585200
2016-07-08,22.07143211364746,35.04170227050781,46.532772064208984,22.119373575400004,35.04567290118185,46.58615696416347,21.927607728389834,34.58507595422363,45.865476087970684,22.028055758934098,34.737282200471874,46.025627393791304,115648400,31504000,28391000
2016-07-11,22.13992691040039,35.51148986816406,46.7907829284668,22.292883292923456,35.58200645605262,47.004319083762944,22.082853477362566,35.12165574173871,46.68401654783974,22.08741858563869,35.16188111319866,46.71070729448599,95179600,22236000,22269200
2016-07-12,22.24036979675293,35.78710174560547,47.3424186706543,22.304291748213068,35.90131800005854,47.5114691364365,22.17188273807816,35.55220938418681,46.9687345981635,22.183296376986014,35.71161808483892,47.102191740892025,96670000,26738000,27317600
2016-07-13,22.114810943603516,35.60533905029297,47.60934066772461,22.2974448552345,35.95395508651867,47.92074748375008,22.107960669664298,35.59888298728308,47.315732211861295,22.238089748369333,35.935083226276745,47.6538297800445,103568800,18718000,25356800
2016-07-14,22.553136825561523,35.80249786376953,47.81398010253906,22.59879487290032,35.865069401151516,48.03641208341532,22.21754477821851,35.65749026763143,47.671623770539966,22.233525268961372,35.8337817380755,47.90295153727249,155676000,19004000,24545500
2016-07-15,22.55084991455078,35.747867584228516,47.778377532958984,22.669563606068355,36.04036438985294,48.04529516059839,22.486927961460978,35.70838860449242,47.34240947238258,22.582810891095686,36.039868061029,48.00080945499879,120548000,25586000,32024400
2016-07-18,22.790555953979492,36.439632415771484,48.00971603393555,22.859043005305793,36.556334098169636,48.347813581792145,22.509753992488818,35.81441343883297,47.644927735525876,22.532583009597587,35.88989709633633,47.77838827637632,145975600,25910000,31433900
2016-07-19,22.79969024658203,36.59755325317383,47.23564147949219,22.829367797691717,36.59904223968765,47.95632210402984,22.67869313419053,36.202259538297255,47.093285190032596,22.72891802202426,36.24645553749248,47.78727167689292,95119600,24550000,53336500
2016-07-20,22.82023811340332,36.807621002197266,49.74467849731445,22.934384963755523,36.85429864963864,50.5721255785098,22.770013220569517,36.60450882673584,49.406581001095205,22.82937007044062,36.615931968540686,49.958214651253456,105104000,25794000,89893300
